sujeto,condicion,canal,potencia_Delta,potencia_Theta,potencia_Mu,potencia_Beta,potencia_Gamma
S007,img_izq,T7,2.320042170883757e-11,1.4508953118140727e-11,3.133541171621164e-11,9.244410961441395e-12,7.237786082921474e-12
S007,img_izq,T8,3.008483357931903e-11,1.2347341090005632e-11,2.2434580837430238e-11,2.490161568112235e-12,1.4092976699446109e-12
S007,img_izq,T9,3.035857898535882e-11,1.8804632920142337e-11,3.568326670917161e-11,2.644326885590867e-12,1.4398471859751085e-12
S007,img_izq,T10,3.196858420416974e-11,1.3688543839677876e-11,2.3013407074755665e-11,1.6419656115680157e-12,4.658096082064053e-13
S007,img_izq,TP7,2.126802744220287e-11,1.4161412453755032e-11,2.889863721304556e-11,2.658359692604424e-12,1.0937787101165193e-12
S007,img_izq,TP8,2.2477475871083003e-11,1.2234159777162832e-11,2.4055130425594702e-11,3.1334026601322895e-12,2.2039294331453658e-12
S007,img_izq,P7,2.056868781061594e-11,1.3351242179858864e-11,3.0301369418333525e-11,2.671440755775696e-12,5.320672404810619e-13
S007,img_izq,P5,1.606808847143522e-11,7.803278928907304e-12,2.278682826360964e-11,2.2049559232890205e-12,3.354445756906837e-13
S007,img_izq,P3,1.3235418882949893e-11,6.089050990578167e-12,1.967819010493169e-11,1.846859261007604e-12,3.033815600831158e-13
S007,img_izq,P1,1.4724568714970983e-11,6.393930597463753e-12,2.0365129699707575e-11,1.4503124237425012e-12,2.805577441564711e-13
S007,img_izq,Pz,1.5232593018815754e-11,7.124344549607646e-12,2.463540868034456e-11,1.4185159906609619e-12,2.844669980059621e-13
S007,img_izq,P2,1.534296705201068e-11,7.227569397097625e-12,2.5094557833800614e-11,1.4862615885180916e-12,3.0181824826407214e-13
S007,img_izq,P4,1.4259345485957803e-11,7.087491854794853e-12,2.4105763952995396e-11,1.6668756326400968e-12,3.391059070148227e-13
S007,img_izq,P6,1.7251510785536942e-11,9.207736811091169e-12,2.8613659348166812e-11,1.86357902837085e-12,4.4730513857427594e-13
S007,img_izq,P8,1.9206634988102736e-11,1.4206197899145712e-11,3.535451395383364e-11,2.2344595019168403e-12,4.1085153276315213e-13
S007,img_izq,PO7,3.0917300778918443e-11,1.2098620970135779e-11,4.472717062604636e-11,2.9499521257171878e-12,4.3740477629989587e-13
S007,img_izq,PO3,1.981520573066449e-11,8.681126938633308e-12,4.0698821001021384e-11,2.211018325554503e-12,3.65482681085348e-13
S007,img_izq,POz,2.3610179854179484e-11,1.0464322470129383e-11,5.250708368567564e-11,2.2886685370791458e-12,3.8167890602726594e-13
S007,img_izq,PO4,2.0922156382011592e-11,1.2458734436053552e-11,6.724069798168015e-11,2.630360960115159e-12,4.611868724581166e-13
S007,img_izq,O1,2.9316069712712226e-11,1.4703148424749367e-11,7.901989065959031e-11,3.709216084350781e-12,5.486525923289354e-13
S007,img_izq,Oz,3.206767725032719e-11,1.5288738310137426e-11,7.886119715778906e-11,3.4962610770355712e-12,5.740622560263755e-13
S007,mov_real_der,FC5,1.1648403782796872e-11,7.053258629101881e-12,1.324876872859739e-11,4.1960563058803014e-12,2.8840948366951994e-12
S007,mov_real_der,FC3,1.6984517135343866e-11,7.0050908167239215e-12,1.0201269250775309e-11,2.6751638087224433e-12,1.5729898391031338e-12
S007,mov_real_der,FC1,7.311156280391243e-12,6.7670667164279615e-12,1.0347074079486066e-11,1.455097249784935e-12,6.331269653815666e-13
S007,mov_real_der,FCz,6.400758505385615e-12,5.517634761297104e-12,9.427350196981161e-12,1.556745611414527e-12,6.884821978296117e-13
S007,mov_real_der,FC2,6.270153645745947e-12,5.792347749594377e-12,9.871242980178039e-12,1.6783660458776883e-12,7.508671268236741e-13
S007,mov_real_der,FC4,6.119867510099257e-12,5.493536451708776e-12,9.525418768715351e-12,1.5760412576485384e-12,7.024258197342668e-13
S007,mov_real_der,FC6,1.4732691304618285e-11,6.623892684766299e-12,1.0866394572139163e-11,2.3100615515053686e-12,1.2166805446910964e-12
S007,mov_real_der,C5,2.3187801098313944e-11,7.478619018515699e-12,1.3047983426360537e-11,4.764065272459347e-12,3.492576832581989e-12
S007,mov_real_der,C3,1.646282626054293e-11,5.4034271993985675e-12,6.5577211840118516e-12,1.5435514276460848e-12,6.950491694555051e-13
S007,mov_real_der,C1,1.6370617340693414e-11,6.7754137100794674e-12,7.835806953798958e-12,1.0096268423227035e-12,4.062920019247258e-13
S007,mov_real_der,Cz,1.6408646662347416e-11,6.597955964620212e-12,7.622488898288784e-12,9.94758672116505e-13,4.1189459416088995e-13
S007,mov_real_der,C2,1.2889249374288667e-11,5.0898538431888236e-12,7.364402629493667e-12,1.5658556423754426e-12,5.727116176132785e-13
S007,mov_real_der,C4,1.3422718330795381e-11,5.145389547302537e-12,7.367434570805542e-12,1.5393028307264703e-12,5.488146217215762e-13
S007,mov_real_der,C6,2.079574386349038e-11,7.717792024827678e-12,1.1697227860076452e-11,4.417860591045199e-12,3.068364679760444e-12
S007,mov_real_der,CP5,3.559065934524665e-11,9.225682327669746e-12,1.1720244594675807e-11,1.823092738085036e-12,6.216850919705928e-13
S007,mov_real_der,CP3,2.7274036202749536e-11,7.0087667491709824e-12,7.951449362584393e-12,1.3567736150657506e-12,4.2019289181290487e-13
S007,mov_real_der,CP1,2.9082959969151395e-11,7.61511785695547e-12,9.034420399423131e-12,1.0108293985678306e-12,3.5690625405402934e-13
S007,mov_real_der,CPz,2.9262220682206935e-11,8.996394808448001e-12,1.1792078676925824e-11,1.1495560260531755e-12,4.200330888396331e-13
S007,mov_real_der,CP2,2.6477916412394605e-11,7.536889851998333e-12,1.0738353938104252e-11,1.4356055760844427e-12,3.432971990965532e-13
S007,mov_real_der,CP4,2.6416928344188442e-11,7.53296624725966e-12,1.0808288881462384e-11,1.4437181991982885e-12,3.4617012225844557e-13
S007,mov_real_der,CP6,3.664981305940357e-11,1.091743663897021e-11,1.3005270197756658e-11,2.7259798566280165e-12,1.2765535574091158e-12
S007,mov_real_der,AFz,1.0009509953040571e-10,1.8505276341728728e-11,1.3373196997829519e-11,1.296054410206058e-12,3.6894127868054985e-13
S007,mov_real_der,AF4,5.259842277861057e-10,7.057422965770117e-11,1.645924062579998e-11,4.561531927061712e-12,2.7548849279587904e-12
S007,mov_real_der,F7,9.695718121592813e-11,2.004367929892714e-11,2.2083122302658134e-11,4.122993804860507e-12,2.448913418741483e-12
S007,mov_real_der,F5,1.0633573727373165e-10,1.8726317900436635e-11,1.513630062221691e-11,8.04013161560494e-12,5.671398515113196e-12
S007,mov_real_der,F3,3.125221871674897e-11,7.688458030091546e-12,1.0319626313992214e-11,1.9012702617000632e-12,9.6671364687409e-13
S007,mov_real_der,F1,3.2897229123320985e-11,7.821088131814862e-12,1.0335468530638705e-11,1.8855604789530806e-12,9.277689600090841e-13
S007,mov_real_der,Fz,3.286667203298303e-11,7.840021196906454e-12,1.040594286104567e-11,1.9337876061579665e-12,9.634880685193706e-13
S007,mov_real_der,F2,3.197300999795636e-11,7.816021389340562e-12,1.0468988880588724e-11,1.9800701950735758e-12,1.0161756358299063e-12
S007,mov_real_der,F4,3.442269243798232e-11,8.019102496042295e-12,1.0474710870880216e-11,1.9755563592792895e-12,9.883112317791542e-13
S007,mov_real_der,F6,3.925399140013084e-11,8.693898930271448e-12,1.0844822178027446e-11,2.031834879866681e-12,1.0052906755903527e-12
S007,mov_real_der,F8,1.6188618837718616e-10,3.1054095763017496e-11,1.876416408295272e-11,2.902978000930163e-12,1.340099388450461e-12
S007,mov_real_der,FT7,2.946569627305199e-11,1.406795905745575e-11,2.8064440231394195e-11,3.959457111481483e-12,2.514808935992414e-12
S007,mov_real_der,FT8,3.094874932642726e-11,1.1140575627635669e-11,1.6812648361659457e-11,1.83034708449534e-12,8.083160961177034e-13
S007,mov_real_der,T7,4.8588763351695425e-11,1.7834055692125283e-11,3.010371669869386e-11,1.5713285709423325e-11,1.3003176502770046e-11
S007,mov_real_der,T8,4.23231469500031e-11,1.4050146007758049e-11,1.9372796894308945e-11,8.423181066799408e-12,7.035583202601042e-12
S007,mov_real_der,T9,7.075209563460176e-11,2.2368284881169086e-11,3.561059267839009e-11,3.459991040952784e-12,1.9719546264852163e-12
S007,mov_real_der,T10,7.410806996308354e-11,1.884896637900875e-11,2.1171337673843996e-11,1.7308937838144763e-12,5.940380058984538e-13
S007,mov_real_der,TP7,5.512252920457161e-11,1.7173417724018154e-11,2.8569141721715556e-11,3.247860408916338e-12,1.6945579189862015e-12
S007,mov_real_der,TP8,4.4135086680279064e-11,1.55166127682466e-11,2.16059868555843e-11,5.645662600613405e-12,4.564297967954218e-12
S007,mov_real_der,P7,5.670288776693006e-11,1.6970502417131298e-11,3.10289136536211e-11,2.7318974643434264e-12,8.004489825467588e-13
S007,mov_real_der,P5,4.837223251038573e-11,1.1452335253382263e-11,2.26036484335053e-11,1.8126843871750558e-12,3.582033941864778e-13
S007,mov_real_der,P3,4.1205014529805004e-11,9.108486785376336e-12,1.8241870147976954e-11,1.4368142472433015e-12,3.1492892330187246e-13
S007,mov_real_der,P1,4.12874280130269e-11,9.239798568416789e-12,1.9140077548405353e-11,1.2611775233600485e-12,3.042573940603786e-13
S007,mov_real_der,Pz,4.1654192294637575e-11,9.844861721758284e-12,2.0971191924569813e-11,1.46781360701707e-12,3.2169874539241746e-13
S007,mov_real_der,P2,4.161950033713765e-11,9.915514334286659e-12,2.136417418854299e-11,1.5229151435056866e-12,3.49627031368479e-13
S007,mov_real_der,P4,4.1007767095950185e-11,1.0036407322981673e-11,2.04099623311273e-11,1.988296610609086e-12,3.8139147831072527e-13
S007,mov_real_der,P6,4.491761917523014e-11,1.3296171514042645e-11,2.2068505645639985e-11,2.1640873566545998e-12,4.4149223724480393e-13
S007,mov_real_der,P8,5.1171497249892104e-11,1.7323778997549812e-11,2.769006570422933e-11,2.688291457662008e-12,6.984542736856728e-13
S007,mov_real_der,PO7,8.016314430449854e-11,1.7934886189729166e-11,4.38430429593089e-11,2.8212449176731567e-12,5.023757049740499e-13
S007,mov_real_der,PO3,5.460380481077656e-11,1.2245268034568615e-11,3.870262136506385e-11,2.085034370453732e-12,3.9087638270302007e-13
S007,mov_real_der,POz,5.785123483946594e-11,1.2921557043738848e-11,4.091339159694789e-11,2.412285360156806e-12,4.158731068642312e-13
S007,mov_real_der,PO4,5.919529542385242e-11,1.6404400284872673e-11,4.4777435871008866e-11,2.9714715660006596e-12,5.025589766738337e-13
S007,mov_real_der,O1,7.510781040192268e-11,1.778348633616749e-11,7.886344975153569e-11,3.9927907332301684e-12,6.153413407489689e-13
S007,mov_real_der,Oz,8.03290666248884e-11,1.7028576450889237e-11,6.114639519531227e-11,3.836627412290222e-12,5.948834942381507e-13
S007,mov_real_izq,FC5,1.0686010472897215e-11,7.600920539815616e-12,1.4391601974146328e-11,4.077852359807309e-12,2.7515714421127014e-12
S007,mov_real_izq,FC3,7.526321092360308e-12,6.518889455777518e-12,1.007749118406161e-11,2.6840599335209096e-12,1.4246808027566971e-12
S007,mov_real_izq,FC1,5.671759853629363e-12,6.8456651693669205e-12,9.713931741604077e-12,1.5055579836550455e-12,5.936234067818882e-13
S007,mov_real_izq,FCz,6.656242582998246e-12,5.564895594119773e-12,8.301443403864009e-12,1.3718550949430646e-12,6.493544977827698e-13
S007,mov_real_izq,FC2,6.482298726640703e-12,5.8001280606852315e-12,8.680326357211623e-12,1.4738587762254592e-12,7.132897841208329e-13
S007,mov_real_izq,FC4,6.433590669562585e-12,5.5248998756649784e-12,8.344436867933236e-12,1.3848692386563146e-12,6.617849717346672e-13
S007,mov_real_izq,FC6,1.755639643672648e-11,6.518393814116083e-12,1.117468903625762e-11,1.975921437384633e-12,1.0471962020369115e-12
S007,mov_real_izq,C5,1.2988017337815201e-11,7.5352942788717e-12,1.3621576201049352e-11,4.791593184239408e-12,3.2220091392854094e-12
S007,mov_real_izq,C3,1.0147180380109632e-11,5.194621640391951e-12,7.57875608324602e-12,1.8602297701670946e-12,6.937323844917495e-13
S007,mov_real_izq,C1,1.2423765734257422e-11,6.114753699937606e-12,7.710240457103703e-12,1.0622780298795506e-12,4.3725314915903745e-13
S007,mov_real_izq,Cz,1.2490135377688101e-11,5.9685420532026825e-12,7.470027352218989e-12,1.0471461018682171e-12,4.411473468743858e-13
S007,mov_real_izq,C2,1.3480620158131159e-11,4.933621752867921e-12,5.849936758895479e-12,1.117008188150729e-12,5.333954047683553e-13
S007,mov_real_izq,C4,1.39218565761827e-11,4.976057427331028e-12,5.75900851984468e-12,1.0863390241380302e-12,5.178191387832693e-13
S007,mov_real_izq,C6,2.5867785958112965e-11,8.32558860658023e-12,1.2338415178380146e-11,3.874594107296099e-12,2.7225175254528666e-12
S007,mov_real_izq,CP5,2.5220773039381844e-11,8.729004058004592e-12,1.2699802128909871e-11,2.1455771942725916e-12,6.53733716442559e-13
S007,mov_real_izq,CP3,1.885412670331878e-11,6.3604855174883926e-12,1.0009539737433269e-11,1.8184062993620652e-12,4.731923620692959e-13
S007,mov_real_izq,CP1,2.2126339239189254e-11,7.112019832745901e-12,1.0532582449387126e-11,1.1936426913404625e-12,4.0334989059749153e-13
S007,mov_real_izq,CPz,2.4463400686605307e-11,8.5145158798942e-12,1.2567994769639957e-11,1.1684620269779821e-12,4.577854738669051e-13
S007,mov_real_izq,CP2,2.382524430263911e-11,7.0267156091095095e-12,8.679398266941576e-12,1.0056587316798117e-12,3.2752992962764323e-13
S007,mov_real_izq,CP4,2.3826032779908246e-11,7.022464228731446e-12,8.67781327455949e-12,1.0080461516674002e-12,3.2887328152131016e-13
S007,mov_real_izq,CP6,3.43907507427662e-11,1.0900114268812564e-11,1.1340752174236055e-11,2.074362537928788e-12,1.3038583879216494e-12
S007,mov_real_izq,AFz,7.834637629624438e-11,1.6730153810962665e-11,1.2839779275123234e-11,1.1961887414779548e-12,3.37795960954961e-13
S007,mov_real_izq,AF4,3.048195299459479e-10,4.717027620416624e-11,1.5852739178119102e-11,3.95056123776067e-12,2.6821252864832465e-12
S007,mov_real_izq,F7,1.3675602768599193e-10,2.8629442006610013e-11,2.406349532193862e-11,4.391979881285119e-12,2.6322762720118347e-12
S007,mov_real_izq,F5,1.2535632656802098e-10,2.2474193250595137e-11,1.6426328915958035e-11,8.741093010020288e-12,5.493258014155657e-12
S007,mov_real_izq,F3,2.2903617852389113e-11,6.737368909318038e-12,1.0441654477856642e-11,1.7799268718494604e-12,8.784749949911178e-13
S007,mov_real_izq,F1,2.401441023137715e-11,6.84306880837809e-12,1.0421072605990263e-11,1.7746269168476483e-12,8.548460893359012e-13
S007,mov_real_izq,Fz,2.394724564109171e-11,6.843862120510485e-12,1.0498219502573502e-11,1.8170244497596897e-12,8.816254532482814e-13
S007,mov_real_izq,F2,2.3235747704143512e-11,6.816453312654887e-12,1.0625314225542023e-11,1.854914235436499e-12,9.346421257308066e-13
S007,mov_real_izq,F4,2.491787919281016e-11,6.934770952480968e-12,1.0588075618189075e-11,1.848116877215304e-12,9.158539320659198e-13
S007,mov_real_izq,F6,2.828597922716673e-11,7.541964740831051e-12,1.0947408673502634e-11,1.8999834678338126e-12,9.337980518533598e-13
S007,mov_real_izq,F8,7.518773398931532e-11,1.5499734379334514e-11,1.7931376729300252e-11,2.229618773812309e-12,1.0896358544259244e-12
S007,mov_real_izq,FT7,2.2589901838594562e-11,1.3849583150536659e-11,3.060024580982088e-11,4.0369644694941675e-12,2.472335200502951e-12
S007,mov_real_izq,FT8,3.592189408747745e-11,1.1525863644043008e-11,1.8241885765473394e-11,1.5839674086562285e-12,6.210143549048571e-13
S007,mov_real_izq,T7,3.289106124165853e-11,1.617801307253798e-11,3.1002309334450685e-11,1.491619542565419e-11,1.1298440280404747e-11
S007,mov_real_izq,T8,5.090780911902021e-11,1.490222843674913e-11,2.135822541914132e-11,6.655083793278162e-12,5.540029042997159e-12
S007,mov_real_izq,T9,4.506548513153534e-11,2.060369216794964e-11,3.8265334628018077e-11,3.3534543846953635e-12,2.0816635979864448e-12
S007,mov_real_izq,T10,7.102744866284649e-11,1.94648535466707e-11,2.2631102197154373e-11,1.6108023623998402e-12,5.715845705521091e-13
S007,mov_real_izq,TP7,3.7958306421107725e-11,1.663060084096663e-11,2.81071517457629e-11,3.2914929761903366e-12,1.8130579392598362e-12
S007,mov_real_izq,TP8,4.083613561703574e-11,1.5658560307516997e-11,2.1878015355025235e-11,5.233416703089853e-12,3.933140955552307e-12
S007,mov_real_izq,P7,4.4955196748406986e-11,1.6067034277225688e-11,2.722630362060843e-11,2.7990456711831982e-12,8.015110772117151e-13
S007,mov_real_izq,P5,3.5674051894489867e-11,1.080602550399912e-11,2.1737476014689843e-11,2.0354125056260616e-12,3.7126818443889037e-13
S007,mov_real_izq,P3,3.126743575790297e-11,8.35195553744081e-12,1.9555915213387307e-11,1.665442545115827e-12,3.2260296910717467e-13
S007,mov_real_izq,P1,3.241809263353222e-11,8.856875896160433e-12,2.1273483667502015e-11,1.3898799295148904e-12,2.974820067708511e-13
S007,mov_real_izq,Pz,3.4748727450423914e-11,9.782051584309918e-12,2.2170601993778692e-11,1.311024046539949e-12,2.9653424929246253e-13
S007,mov_real_izq,P2,3.4780125454039376e-11,9.842627160877693e-12,2.254598131944463e-11,1.3638164272731853e-12,3.2419633564383905e-13
S007,mov_real_izq,P4,3.535749911716161e-11,9.758393220841519e-12,1.6638713755103978e-11,1.4264604472265963e-12,3.6375283249188624e-13
S007,mov_real_izq,P6,4.3700721399202997e-11,1.3002602720526146e-11,1.823909746057348e-11,1.570416618723609e-12,4.4824703021703694e-13
S007,mov_real_izq,P8,4.4902841488518245e-11,1.661847319412527e-11,2.4485963585539665e-11,2.167326069498894e-12,7.279053349251684e-13
S007,mov_real_izq,PO7,5.583042508302322e-11,1.4935614183751982e-11,4.012505611969705e-11,2.9852004329134645e-12,4.920763327600751e-13
S007,mov_real_izq,PO3,4.307328825248165e-11,1.1571956626475023e-11,3.860438446770425e-11,2.1996876129093136e-12,3.928067334523938e-13
S007,mov_real_izq,POz,4.769009794652233e-11,1.3514796639359181e-11,4.612260697911847e-11,2.2710450281192905e-12,3.941610647921074e-13
S007,mov_real_izq,PO4,5.067297798711899e-11,1.4715165565044323e-11,4.129383567325224e-11,2.323705738509977e-12,4.902079708403319e-13
S007,mov_real_izq,O1,5.91847525572737e-11,1.7220133582852403e-11,7.529700801218245e-11,4.002663257719218e-12,6.124911651989126e-13
S007,mov_real_izq,Oz,6.277812306036582e-11,1.7368012625126384e-11,6.724138587423115e-11,3.6190543649351463e-12,5.900233791119475e-13
S007,reposo,FC5,1.581644863501033e-11,9.352436690321203e-12,1.8230270280800436e-11,3.5545253926002183e-12,2.2627097156003105e-12
S007,reposo,FC3,9.371535368992138e-12,8.135483283336585e-12,1.498020586756375e-11,2.5362441278859383e-12,1.2359669477954303e-12
S007,reposo,FC1,7.443607672712256e-12,8.56330842943864e-12,1.5668327063051906e-11,1.6405116350601817e-12,5.498397490664142e-13
S007,reposo,FCz,7.0438121320247846e-12,7.163360795496037e-12,1.354831691654311e-11,1.5622420217648168e-12,5.792802716140233e-13
S007,reposo,FC2,6.860937830318494e-12,7.531081759490614e-12,1.4204589734751972e-11,1.674538684170165e-12,6.329203459967996e-13
S007,reposo,FC4,6.795247903937342e-12,7.174477841844914e-12,1.364879915717041e-11,1.5793390621526028e-12,5.889447969098445e-13
S007,reposo,FC6,1.7340511634093903e-11,8.008323985316182e-12,1.4649327883482278e-11,2.0396855300996796e-12,9.858744790135321e-13
S007,reposo,C5,3.2192311173775696e-11,1.020888199813639e-11,1.726696773235604e-11,4.380704670592558e-12,2.773471793576428e-12
S007,reposo,C3,1.9084776382166617e-11,7.032805503492305e-12,1.0656899059646742e-11,1.9499158623232793e-12,6.308723471575738e-13
S007,reposo,C1,1.886498515432236e-11,8.270521241288142e-12,1.1169460749666637e-11,1.222119172775689e-12,4.1055330926394756e-13
S007,reposo,Cz,1.9090951938062398e-11,8.080442390050786e-12,1.0891445730986323e-11,1.2029613275224397e-12,4.142337358389509e-13
S007,reposo,C2,1.8017383883375487e-11,6.30090372169722e-12,9.195385018155378e-12,1.5668330355105123e-12,4.813431506392474e-13
S007,reposo,C4,1.90434011688135e-11,6.319614433627353e-12,9.123419959397117e-12,1.5334875931376167e-12,4.668691595025372e-13
